step,V,P,T,S,Q,W,phase
2810,1.9155676445749574,169.22876415981864,324.16914515595477,-0.000000000000008881784197001252,139.6297486110134,403.2636555675976,adiabatic_compress
2811,1.9149918158676775,169.31358310144915,324.234125954507,-0.000000000000008881784197001252,139.6297486110134,403.16615994591535,adiabatic_compress
2812,1.9144159871603976,169.3984700827371,324.29913932690425,-0.000000000000008881784197001252,139.6297486110134,403.06861544387243,adiabatic_compress
2813,1.9138401584531177,169.48342517875224,324.36418529928034,-0.000000000000007105427357601002,139.6297486110134,402.9710220222464,adiabatic_compress
2814,1.9132643297458378,169.56844846466976,324.429263897798,-0.000000000000007105427357601002,139.6297486110134,402.8733796417716,adiabatic_compress
2815,1.912688501038558,169.6535400157704,324.4943751486489,-0.000000000000008881784197001252,139.6297486110134,402.7756882631389,adiabatic_compress
2816,1.912112672331278,169.73869990744075,324.55951907805337,-0.000000000000007105427357601002,139.6297486110134,402.67794784699583,adiabatic_compress
2817,1.9115368436239981,169.82392821517337,324.6246957122609,-0.000000000000008881784197001252,139.6297486110134,402.5801583539465,adiabatic_compress
2818,1.9109610149167182,169.90922501456706,324.6899050775501,-0.000000000000008881784197001252,139.6297486110134,402.48231974455143,adiabatic_compress
2819,1.9103851862094383,169.9945903813269,324.7551472002284,-0.000000000000007105427357601002,139.6297486110134,402.3844319793276,adiabatic_compress
2820,1.9098093575021584,170.08002439126452,324.8204221066323,-0.000000000000008881784197001252,139.6297486110134,402.28649501874827,adiabatic_compress
2821,1.9092335287948785,170.16552712029826,324.88572982312763,-0.000000000000008881784197001252,139.6297486110134,402.188508823243,adiabatic_compress
2822,1.9086577000875986,170.25109864445335,324.9510703761092,-0.000000000000007105427357601002,139.6297486110134,402.0904733531976,adiabatic_compress
2823,1.9080818713803187,170.3367390398621,325.01644379200104,-0.000000000000008881784197001252,139.6297486110134,401.99238856895397,adiabatic_compress
2824,1.9075060426730388,170.42244838276412,325.0818500972566,-0.000000000000008881784197001252,139.6297486110134,401.89425443081024,adiabatic_compress
2825,1.906930213965759,170.50822674950646,325.1472893183585,-0.000000000000008881784197001252,139.6297486110134,401.7960708990205,adiabatic_compress
2826,1.906354385258479,170.5940742165437,325.2127614818185,-0.000000000000007105427357601002,139.6297486110134,401.6978379337948,adiabatic_compress
2827,1.905778556551199,170.67999086043838,325.2782666141781,-0.000000000000008881784197001252,139.6297486110134,401.5995554952991,adiabatic_compress
2828,1.9052027278439192,170.76597675786093,325.34380474200793,-0.000000000000008881784197001252,139.6297486110134,401.50122354365527,adiabatic_compress
2829,1.9046268991366393,170.85203198559,325.4093758919082,-0.000000000000008881784197001252,139.6297486110134,401.4028420389409,adiabatic_compress
2830,1.9040510704293594,170.93815662051267,325.47498009050867,-0.000000000000007105427357601002,139.6297486110134,401.3044109411893,adiabatic_compress
2831,1.9034752417220795,171.02435073962445,325.54061736446835,-0.000000000000008881784197001252,139.6297486110134,401.2059302103895,adiabatic_compress
2832,1.9028994130147996,171.1106144200297,325.6062877404762,-0.000000000000008881784197001252,139.6297486110134,401.10739980648617,adiabatic_compress
2833,1.9023235843075197,171.19694773894165,325.6719912452506,-0.000000000000008881784197001252,139.6297486110134,401.0088196893794,adiabatic_compress
2834,1.9017477556002398,171.28335077368263,325.73772790553954,-0.000000000000008881784197001252,139.6297486110134,400.91018981892483,adiabatic_compress
2835,1.9011719268929599,171.3698236016844,325.80349774812095,-0.000000000000007105427357601002,139.6297486110134,400.8115101549335,adiabatic_compress
2836,1.90059609818568,171.45636630048796,325.86930079980215,-0.000000000000007105427357601002,139.6297486110134,400.7127806571718,adiabatic_compress
2837,1.9000202694784,171.5429789477443,325.9351370874206,-0.000000000000007105427357601002,139.6297486110134,400.6140012853614,adiabatic_compress
2838,1.8994444407711202,171.62966162121398,326.0010066378434,-0.000000000000007105427357601002,139.6297486110134,400.5151719991792,adiabatic_compress
2839,1.8988686120638403,171.71641439876785,326.06690947796756,-0.000000000000007105427357601002,139.6297486110134,400.4162927582572,adiabatic_compress
2840,1.8982927833565604,171.80323735838687,326.13284563472,-0.000000000000008881784197001252,139.6297486110134,400.31736352218263,adiabatic_compress
2841,1.8977169546492805,171.89013057816248,326.19881513505766,-0.000000000000008881784197001252,139.6297486110134,400.21838425049765,adiabatic_compress
2842,1.8971411259420006,171.97709413629667,326.2648180059673,-0.000000000000007105427357601002,139.6297486110134,400.1193549026994,adiabatic_compress
2843,1.8965652972347207,172.0641281111024,326.330854274466,-0.000000000000008881784197001252,139.6297486110134,400.02027543823993,adiabatic_compress
2844,1.8959894685274408,172.15123258100348,326.3969239676006,-0.000000000000007105427357601002,139.6297486110134,399.9211458165262,adiabatic_compress
2845,1.8954136398201609,172.23840762453497,326.4630271124484,-0.000000000000008881784197001252,139.6297486110134,399.8219659969198,adiabatic_compress
2846,1.894837811112881,172.32565332034335,326.5291637361166,-0.000000000000008881784197001252,139.6297486110134,399.7227359387372,adiabatic_compress
2847,1.894261982405601,172.41296974718668,326.59533386574276,-0.000000000000008881784197001252,139.6297486110134,399.62345560124936,adiabatic_compress
2848,1.8936861536983212,172.5003569839347,326.66153752849465,-0.000000000000007105427357601002,139.6297486110134,399.524124943682,adiabatic_compress
2849,1.8931103249910413,172.58781510956922,326.72777475157034,-0.000000000000008881784197001252,139.6297486110134,399.42474392521524,adiabatic_compress
2850,1.8925344962837614,172.67534420318418,326.7940455621983,-0.000000000000008881784197001252,139.6297486110134,399.32531250498363,adiabatic_compress
2851,1.8919586675764815,172.7629443439858,326.86034998763716,-0.000000000000008881784197001252,139.6297486110134,399.2258306420762,adiabatic_compress
2852,1.8913828388692016,172.8506156112929,326.9266880551763,-0.000000000000008881784197001252,139.6297486110134,399.12629829553623,adiabatic_compress
2853,1.8908070101619217,172.93835808453713,326.99305979213545,-0.000000000000008881784197001252,139.6297486110134,399.0267154243613,adiabatic_compress
2854,1.8902311814546418,173.02617184326292,327.05946522586476,-0.000000000000008881784197001252,139.6297486110134,398.92708198750324,adiabatic_compress
2855,1.8896553527473618,173.1140569671279,327.12590438374497,-0.000000000000007105427357601002,139.6297486110134,398.8273979438679,adiabatic_compress
2856,1.889079524040082,173.202013535903,327.19237729318746,-0.000000000000007105427357601002,139.6297486110134,398.7276632523152,adiabatic_compress
2857,1.888503695332802,173.29004162947268,327.25888398163426,-0.000000000000007105427357601002,139.6297486110134,398.6278778716592,adiabatic_compress
2858,1.8879278666255221,173.37814132783515,327.3254244765581,-0.000000000000008881784197001252,139.6297486110134,398.52804176066786,adiabatic_compress
2859,1.8873520379182422,173.4663127111025,327.3919988054624,-0.000000000000008881784197001252,139.6297486110134,398.42815487806286,adiabatic_compress
2860,1.8867762092109623,173.55455585950094,327.4586069958814,-0.000000000000008881784197001252,139.6297486110134,398.3282171825198,adiabatic_compress
2861,1.8862003805036824,173.64287085337097,327.5252490753801,-0.000000000000008881784197001252,139.6297486110134,398.22822863266794,adiabatic_compress
2862,1.8856245517964025,173.73125777316756,327.59192507155433,-0.000000000000008881784197001252,139.6297486110134,398.1281891870903,adiabatic_compress
2863,1.8850487230891226,173.81971669946049,327.658635012031,-0.000000000000008881784197001252,139.6297486110134,398.0280988043235,adiabatic_compress
2864,1.8844728943818427,173.90824771293433,327.7253789244678,-0.000000000000008881784197001252,139.6297486110134,397.9279574428577,adiabatic_compress
2865,1.8838970656745628,173.9968508943888,327.79215683655354,-0.000000000000008881784197001252,139.6297486110134,397.8277650611364,adiabatic_compress
2866,1.883321236967283,174.08552632473902,327.858968776008,-0.000000000000008881784197001252,139.6297486110134,397.7275216175567,adiabatic_compress
2867,1.882745408260003,174.17427408501538,327.92581477058195,-0.000000000000007105427357601002,139.6297486110134,397.6272270704689,adiabatic_compress
2868,1.8821695795527231,174.2630942563642,327.99269484805757,-0.000000000000008881784197001252,139.6297486110134,397.52688137817665,adiabatic_compress
2869,1.8815937508454432,174.35198692004752,328.0596090362479,-0.000000000000008881784197001252,139.6297486110134,397.4264844989368,adiabatic_compress
2870,1.8810179221381633,174.44095215744363,328.1265573629974,-0.000000000000008881784197001252,139.6297486110134,397.32603639095936,adiabatic_compress
2871,1.8804420934308834,174.52999005004702,328.19353985618164,-0.000000000000008881784197001252,139.6297486110134,397.2255370124073,adiabatic_compress
2872,1.8798662647236035,174.61910067946872,328.2605565437077,-0.000000000000008881784197001252,139.6297486110134,397.1249863213967,adiabatic_compress
2873,1.8792904360163236,174.70828412743649,328.32760745351385,-0.000000000000008881784197001252,139.6297486110134,397.0243842759965,adiabatic_compress
2874,1.8787146073090437,174.79754047579493,328.39469261356976,-0.000000000000008881784197001252,139.6297486110134,396.92373083422865,adiabatic_compress
2875,1.8781387786017638,174.8868698065059,328.4618120518767,-0.000000000000007105427357601002,139.6297486110134,396.82302595406776,adiabatic_compress
2876,1.877562949894484,174.97627220164838,328.5289657964671,-0.000000000000007105427357601002,139.6297486110134,396.72226959344124,adiabatic_compress
2877,1.876987121187204,175.06574774341902,328.5961538754053,-0.000000000000007105427357601002,139.6297486110134,396.6214617102292,adiabatic_compress
2878,1.876411292479924,175.15529651413217,328.6633763167871,-0.000000000000008881784197001252,139.6297486110134,396.5206022622643,adiabatic_compress
2879,1.8758354637726442,175.24491859622003,328.7306331487397,-0.000000000000007105427357601002,139.6297486110134,396.41969120733165,adiabatic_compress
2880,1.8752596350653643,175.33461407223305,328.79792439942224,-0.000000000000008881784197001252,139.6297486110134,396.31872850316904,adiabatic_compress
2881,1.8746838063580844,175.4243830248399,328.8652500970254,-0.000000000000007105427357601002,139.6297486110134,396.21771410746646,adiabatic_compress
2882,1.8741079776508045,175.51422553682792,328.93261026977177,-0.000000000000007105427357601002,139.6297486110134,396.11664797786636,adiabatic_compress
2883,1.8735321489435246,175.60414169110314,329.00000494591563,-0.000000000000008881784197001252,139.6297486110134,396.0155300719634,adiabatic_compress
2884,1.8729563202362447,175.69413157069053,329.06743415374314,-0.000000000000007105427357601002,139.6297486110134,395.91436034730435,adiabatic_compress
2885,1.8723804915289648,175.78419525873423,329.1348979215723,-0.000000000000007105427357601002,139.6297486110134,395.8131387613883,adiabatic_compress
2886,1.871804662821685,175.87433283849782,329.2023962777532,-0.000000000000008881784197001252,139.6297486110134,395.7118652716662,adiabatic_compress
2887,1.871228834114405,175.96454439336443,329.2699292506678,-0.000000000000008881784197001252,139.6297486110134,395.6105398355411,adiabatic_compress
2888,1.870653005407125,176.05483000683697,329.33749686873006,-0.000000000000007105427357601002,139.6297486110134,395.5091624103679,adiabatic_compress
2889,1.8700771766998452,176.14518976253834,329.40509916038616,-0.000000000000007105427357601002,139.6297486110134,395.4077329534534,adiabatic_compress
2890,1.8695013479925653,176.23562374421164,329.4727361541142,-0.000000000000008881784197001252,139.6297486110134,395.3062514220561,adiabatic_compress
2891,1.8689255192852854,176.32613203572046,329.5404078784247,-0.000000000000008881784197001252,139.6297486110134,395.20471777338634,adiabatic_compress
2892,1.8683496905780055,176.41671472104903,329.6081143618602,-0.000000000000007105427357601002,139.6297486110134,395.10313196460595,adiabatic_compress
2893,1.8677738618707256,176.50737188430224,329.67585563299554,-0.000000000000008881784197001252,139.6297486110134,395.00149395282847,adiabatic_compress
2894,1.8671980331634457,176.5981036097063,329.743631720438,-0.000000000000008881784197001252,139.6297486110134,394.8998036951188,adiabatic_compress
2895,1.8666222044561658,176.68890998160845,329.811442652827,-0.000000000000007105427357601002,139.6297486110134,394.7980611484934,adiabatic_compress
2896,1.8660463757488859,176.77979108447758,329.8792884588346,-0.000000000000008881784197001252,139.6297486110134,394.69626626992,adiabatic_compress
2897,1.865470547041606,176.87074700290412,329.94716916716504,-0.000000000000008881784197001252,139.6297486110134,394.5944190163177,adiabatic_compress
2898,1.864894718334326,176.96177782160055,330.01508480655536,-0.000000000000008881784197001252,139.6297486110134,394.49251934455674,adiabatic_compress
2899,1.8643188896270462,177.05288362540136,330.0830354057749,-0.000000000000008881784197001252,139.6297486110134,394.3905672114586,adiabatic_compress
2900,1.8637430609197663,177.1440644992634,330.1510209936257,-0.000000000000008881784197001252,139.6297486110134,394.2885625737957,adiabatic_compress
2901,1.8631672322124864,177.23532052826613,330.21904159894245,-0.000000000000007105427357601002,139.6297486110134,394.18650538829155,adiabatic_compress
2902,1.8625914035052065,177.32665179761162,330.28709725059247,-0.000000000000007105427357601002,139.6297486110134,394.08439561162066,adiabatic_compress
2903,1.8620155747979266,177.41805839262503,330.3551879774758,-0.000000000000007105427357601002,139.6297486110134,393.98223320040836,adiabatic_compress
2904,1.8614397460906467,177.5095403987547,330.42331380852534,-0.000000000000007105427357601002,139.6297486110134,393.8800181112307,adiabatic_compress
2905,1.8608639173833668,177.60109790157233,330.49147477270674,-0.000000000000008881784197001252,139.6297486110134,393.77775030061457,adiabatic_compress
2906,1.8602880886760869,177.69273098677328,330.55967089901856,-0.000000000000008881784197001252,139.6297486110134,393.6754297250374,adiabatic_compress
2907,1.859712259968807,177.78443974017674,330.62790221649226,-0.000000000000008881784197001252,139.6297486110134,393.57305634092734,adiabatic_compress
2908,1.859136431261527,177.87622424772593,330.6961687541923,-0.000000000000007105427357601002,139.6297486110134,393.470630104663,adiabatic_compress
2909,1.8585606025542472,177.96808459548836,330.7644705412161,-0.000000000000008881784197001252,139.6297486110134,393.3681509725733,adiabatic_compress
2910,1.8579847738469673,178.06002086965609,330.83280760669425,-0.000000000000008881784197001252,139.6297486110134,393.2656189009377,adiabatic_compress
2911,1.8574089451396874,178.15203315654577,330.9011799797903,-0.000000000000008881784197001252,139.6297486110134,393.16303384598586,adiabatic_compress
2912,1.8568331164324074,178.2441215425991,330.9695876897011,-0.000000000000007105427357601002,139.6297486110134,393.06039576389776,adiabatic_compress
2913,1.8562572877251275,178.33628611438286,331.03803076565663,-0.000000000000008881784197001252,139.6297486110134,392.95770461080343,adiabatic_compress
2914,1.8556814590178476,178.42852695858923,331.1065092369202,-0.000000000000007105427357601002,139.6297486110134,392.85496034278304,adiabatic_compress
2915,1.8551056303105677,178.52084416203596,331.17502313278834,-0.000000000000007105427357601002,139.6297486110134,392.75216291586673,adiabatic_compress
2916,1.8545298016032878,178.61323781166658,331.2435724825909,-0.000000000000007105427357601002,139.6297486110134,392.64931228603456,adiabatic_compress
2917,1.853953972896008,178.70570799455072,331.3121573156912,-0.000000000000008881784197001252,139.6297486110134,392.54640840921655,adiabatic_compress
2918,1.853378144188728,178.79825479788428,331.3807776614861,-0.000000000000008881784197001252,139.6297486110134,392.4434512412924,adiabatic_compress
2919,1.8528023154814481,178.89087830898956,331.4494335494058,-0.000000000000008881784197001252,139.6297486110134,392.34044073809156,adiabatic_compress
2920,1.8522264867741682,178.98357861531554,331.51812500891407,-0.000000000000008881784197001252,139.6297486110134,392.23737685539317,adiabatic_compress
2921,1.8516506580668883,179.0763558044383,331.5868520695084,-0.000000000000008881784197001252,139.6297486110134,392.1342595489259,adiabatic_compress
2922,1.8510748293596084,179.16920996406083,331.65561476071974,-0.000000000000007105427357601002,139.6297486110134,392.03108877436796,adiabatic_compress
2923,1.8504990006523285,179.2621411820136,331.7244131121128,-0.000000000000008881784197001252,139.6297486110134,391.9278644873469,adiabatic_compress
2924,1.8499231719450486,179.3551495462548,331.79324715328625,-0.000000000000008881784197001252,139.6297486110134,391.82458664343966,adiabatic_compress
2925,1.8493473432377687,179.44823514487024,331.86211691387217,-0.000000000000008881784197001252,139.6297486110134,391.7212551981725,adiabatic_compress
2926,1.8487715145304888,179.54139806607387,331.9310224235368,-0.000000000000010658141036401503,139.6297486110134,391.6178701070209,adiabatic_compress
2927,1.848195685823209,179.6346383982079,331.99996371198,-0.000000000000008881784197001252,139.6297486110134,391.51443132540936,adiabatic_compress
2928,1.847619857115929,179.72795622974306,332.0689408089358,-0.000000000000007105427357601002,139.6297486110134,391.41093880871153,adiabatic_compress
2929,1.8470440284086491,179.82135164927874,332.1379537441721,-0.000000000000007105427357601002,139.6297486110134,391.30739251225003,adiabatic_compress
2930,1.8464681997013692,179.91482474554337,332.20700254749084,-0.000000000000007105427357601002,139.6297486110134,391.2037923912963,adiabatic_compress
2931,1.8458923709940893,180.00837560739453,332.27608724872806,-0.000000000000008881784197001252,139.6297486110134,391.10013840107075,adiabatic_compress
2932,1.8453165422868094,180.10200432381916,332.345207877754,-0.000000000000007105427357601002,139.6297486110134,390.99643049674245,adiabatic_compress
2933,1.8447407135795295,180.19571098393396,332.414364464473,-0.000000000000007105427357601002,139.6297486110134,390.8926686334292,adiabatic_compress
2934,1.8441648848722496,180.28949567698535,332.4835570388236,-0.000000000000007105427357601002,139.6297486110134,390.7888527661974,adiabatic_compress
2935,1.8435890561649697,180.3833584923499,332.55278563077877,-0.000000000000008881784197001252,139.6297486110134,390.68498285006194,adiabatic_compress
2936,1.8430132274576898,180.47729951953465,332.6220502703457,-0.000000000000007105427357601002,139.6297486110134,390.58105883998627,adiabatic_compress
2937,1.84243739875041,180.57131884817693,332.69135098756595,-0.000000000000008881784197001252,139.6297486110134,390.47708069088213,adiabatic_compress
2938,1.84186157004313,180.6654165680451,332.76068781251564,-0.000000000000008881784197001252,139.6297486110134,390.3730483576096,adiabatic_compress
2939,1.84128574133585,180.75959276903842,332.8300607753053,-0.000000000000007105427357601002,139.6297486110134,390.268961794977,adiabatic_compress
2940,1.8407099126285702,180.85384754118752,332.89946990608,-0.000000000000007105427357601002,139.6297486110134,390.16482095774074,adiabatic_compress
2941,1.8401340839212903,180.94818097465426,332.96891523501927,-0.000000000000007105427357601002,139.6297486110134,390.06062580060546,adiabatic_compress
2942,1.8395582552140104,181.04259315973255,333.03839679233755,-0.000000000000008881784197001252,139.6297486110134,389.95637627822373,adiabatic_compress
2943,1.8389824265067305,181.13708418684806,333.10791460828375,-0.000000000000008881784197001252,139.6297486110134,389.852072345196,adiabatic_compress
2944,1.8384065977994506,181.23165414655867,333.1774687131416,-0.000000000000007105427357601002,139.6297486110134,389.7477139560706,adiabatic_compress
2945,1.8378307690921707,181.32630312955473,333.24705913722966,-0.000000000000008881784197001252,139.6297486110134,389.6433010653437,adiabatic_compress
2946,1.8372549403848908,181.42103122665915,333.31668591090107,-0.000000000000008881784197001252,139.6297486110134,389.53883362745904,adiabatic_compress
2947,1.8366791116776109,181.5158385288279,333.38634906454433,-0.000000000000008881784197001252,139.6297486110134,389.4343115968082,adiabatic_compress
2948,1.836103282970331,181.61072512715,333.4560486285825,-0.000000000000007105427357601002,139.6297486110134,389.32973492773004,adiabatic_compress
2949,1.835527454263051,181.70569111284775,333.52578463347373,-0.000000000000007105427357601002,139.6297486110134,389.22510357451114,adiabatic_compress
2950,1.8349516255557712,181.80073657727718,333.5955571097113,-0.000000000000008881784197001252,139.6297486110134,389.1204174913853,adiabatic_compress
2951,1.8343757968484913,181.8958616119281,333.6653660878235,-0.000000000000008881784197001252,139.6297486110134,389.01567663253377,adiabatic_compress
2952,1.8337999681412114,181.9910663084244,333.7352115983737,-0.000000000000008881784197001252,139.6297486110134,388.91088095208494,adiabatic_compress
2953,1.8332241394339315,182.08635075852433,333.8050936719608,-0.000000000000008881784197001252,139.6297486110134,388.8060304041144,adiabatic_compress
2954,1.8326483107266516,182.18171505412062,333.87501233921836,-0.000000000000010658141036401503,139.6297486110134,388.70112494264475,adiabatic_compress
2955,1.8320724820193717,182.27715928724098,333.94496763081594,-0.000000000000008881784197001252,139.6297486110134,388.59616452164573,adiabatic_compress
2956,1.8314966533120918,182.3726835500479,334.0149595774579,-0.000000000000008881784197001252,139.6297486110134,388.49114909503396,adiabatic_compress
2957,1.8309208246048119,182.46828793483928,334.08498820988416,-0.000000000000008881784197001252,139.6297486110134,388.3860786166729,adiabatic_compress
2958,1.830344995897532,182.56397253404862,334.15505355887035,-0.000000000000007105427357601002,139.6297486110134,388.2809530403727,adiabatic_compress
2959,1.829769167190252,182.65973744024507,334.2251556552273,-0.000000000000008881784197001252,139.6297486110134,388.1757723198904,adiabatic_compress
2960,1.8291933384829722,182.7555827461338,334.29529452980154,-0.000000000000008881784197001252,139.6297486110134,388.07053640892957,adiabatic_compress
2961,1.8286175097756923,182.85150854455622,334.36547021347513,-0.000000000000008881784197001252,139.6297486110134,387.9652452611402,adiabatic_compress
2962,1.8280416810684124,182.9475149284903,334.4356827371659,-0.000000000000008881784197001252,139.6297486110134,387.8598988301189,adiabatic_compress
2963,1.8274658523611325,183.0436019910507,334.50593213182736,-0.000000000000008881784197001252,139.6297486110134,387.75449706940856,adiabatic_compress
2964,1.8268900236538526,183.13976982548903,334.5762184284488,-0.000000000000007105427357601002,139.6297486110134,387.6490399324984,adiabatic_compress
2965,1.8263141949465727,183.2360185251942,334.6465416580553,-0.000000000000008881784197001252,139.6297486110134,387.5435273728239,adiabatic_compress
2966,1.8257383662392928,183.3323481836924,334.71690185170775,-0.000000000000008881784197001252,139.6297486110134,387.43795934376675,adiabatic_compress
2967,1.8251625375320129,183.4287588946478,334.78729904050317,-0.000000000000008881784197001252,139.6297486110134,387.3323357986545,adiabatic_compress
2968,1.824586708824733,183.5252507518624,334.85773325557443,-0.000000000000008881784197001252,139.6297486110134,387.2266566907609,adiabatic_compress
2969,1.824010880117453,183.62182384927627,334.92820452809036,-0.000000000000007105427357601002,139.6297486110134,387.12092197330537,adiabatic_compress
2970,1.8234350514101731,183.7184782809682,334.99871288925607,-0.000000000000007105427357601002,139.6297486110134,387.0151315994534,adiabatic_compress
2971,1.8228592227028932,183.8152141411556,335.06925837031275,-0.000000000000008881784197001252,139.6297486110134,386.90928552231617,adiabatic_compress
2972,1.8222833939956133,183.91203152419462,335.1398410025376,-0.000000000000008881784197001252,139.6297486110134,386.80338369495036,adiabatic_compress
2973,1.8217075652883334,184.0089305245809,335.2104608172444,-0.000000000000008881784197001252,139.6297486110134,386.69742607035846,adiabatic_compress
2974,1.8211317365810535,184.10591123694937,335.2811178457829,-0.000000000000008881784197001252,139.6297486110134,386.5914126014883,adiabatic_compress
2975,1.8205559078737736,184.20297375607467,335.35181211953943,-0.000000000000008881784197001252,139.6297486110134,386.48534324123324,adiabatic_compress
2976,1.8199800791664937,184.30011817687142,335.4225436699366,-0.000000000000008881784197001252,139.6297486110134,386.3792179424319,adiabatic_compress
2977,1.8194042504592138,184.39734459439447,335.49331252843365,-0.000000000000008881784197001252,139.6297486110134,386.2730366578683,adiabatic_compress
2978,1.818828421751934,184.49465310383903,335.5641187265261,-0.000000000000007105427357601002,139.6297486110134,386.1667993402715,adiabatic_compress
2979,1.818252593044654,184.59204380054112,335.6349622957462,-0.000000000000007105427357601002,139.6297486110134,386.0605059423157,adiabatic_compress
2980,1.8176767643373741,184.68951677997765,335.70584326766294,-0.000000000000008881784197001252,139.6297486110134,385.9541564166201,adiabatic_compress
2981,1.8171009356300942,184.78707213776673,335.77676167388165,-0.000000000000007105427357601002,139.6297486110134,385.847750715749,adiabatic_compress
2982,1.8165251069228143,184.88470996966797,335.84771754604463,-0.000000000000007105427357601002,139.6297486110134,385.7412887922113,adiabatic_compress
2983,1.8159492782155344,184.98243037158272,335.918710915831,-0.000000000000008881784197001252,139.6297486110134,385.634770598461,adiabatic_compress
2984,1.8153734495082545,185.0802334395542,335.9897418149565,-0.000000000000010658141036401503,139.6297486110134,385.52819608689646,adiabatic_compress
2985,1.8147976208009746,185.17811926976805,336.06081027517416,-0.000000000000008881784197001252,139.6297486110134,385.42156520986083,adiabatic_compress
2986,1.8142217920936947,185.27608795855213,336.13191632827346,-0.000000000000007105427357601002,139.6297486110134,385.3148779196418,adiabatic_compress
2987,1.8136459633864148,185.3741396023773,336.20306000608133,-0.000000000000007105427357601002,139.6297486110134,385.2081341684714,adiabatic_compress
2988,1.813070134679135,185.47227429785724,336.27424134046146,-0.000000000000008881784197001252,139.6297486110134,385.1013339085262,adiabatic_compress
2989,1.812494305971855,185.57049214174887,336.3454603633147,-0.000000000000007105427357601002,139.6297486110134,384.99447709192697,adiabatic_compress
2990,1.8119184772645751,185.66879323095284,336.4167171065793,-0.000000000000008881784197001252,139.6297486110134,384.8875636707386,adiabatic_compress
2991,1.8113426485572952,185.76717766251338,336.4880116022306,-0.000000000000008881784197001252,139.6297486110134,384.78059359697016,adiabatic_compress
2992,1.8107668198500153,185.86564553361876,336.55934388228104,-0.000000000000007105427357601002,139.6297486110134,384.6735668225748,adiabatic_compress
2993,1.8101909911427354,185.96419694160156,336.6307139787806,-0.000000000000008881784197001252,139.6297486110134,384.5664832994496,adiabatic_compress
2994,1.8096151624354555,186.06283198393905,336.7021219238167,-0.000000000000008881784197001252,139.6297486110134,384.45934297943546,adiabatic_compress
2995,1.8090393337281756,186.16155075825304,336.77356774951403,-0.000000000000007105427357601002,139.6297486110134,384.3521458143171,adiabatic_compress
2996,1.8084635050208957,186.2603533623106,336.8450514880348,-0.000000000000008881784197001252,139.6297486110134,384.244891755823,adiabatic_compress
2997,1.8078876763136158,186.35923989402417,336.91657317157905,-0.000000000000007105427357601002,139.6297486110134,384.13758075562515,adiabatic_compress
2998,1.807311847606336,186.45821045145163,336.98813283238405,-0.000000000000007105427357601002,139.6297486110134,384.0302127653392,adiabatic_compress
2999,1.806736018899056,186.5572651327968,337.05973050272496,-0.000000000000008881784197001252,139.6297486110134,383.92278773652407,adiabatic_compress
3000,1.806160190191776,186.6564040364097,337.13136621491475,-0.000000000000008881784197001252,139.6297486110134,383.8153056206823,adiabatic_compress
3001,1.8055843614844962,186.75562726078658,337.2030400013039,-0.000000000000008881784197001252,139.6297486110134,383.7077663692595,adiabatic_compress
3002,1.8050085327772163,186.85493490457046,337.274751894281,-0.000000000000007105427357601002,139.6297486110134,383.60016993364457,adiabatic_compress
3003,1.8044327040699364,186.95432706655123,337.3465019262723,-0.000000000000007105427357601002,139.6297486110134,383.49251626516946,adiabatic_compress
3004,1.8038568753626565,187.05380384566593,337.4182901297422,-0.000000000000007105427357601002,139.6297486110134,383.38480531510925,adiabatic_compress
3005,1.8032810466553766,187.15336534099916,337.49011653719305,-0.000000000000008881784197001252,139.6297486110134,383.2770370346819,adiabatic_compress
3006,1.8027052179480967,187.25301165178317,337.56198118116527,-0.000000000000007105427357601002,139.6297486110134,383.1692113750482,adiabatic_compress
3007,1.8021293892408168,187.35274287739813,337.63388409423726,-0.000000000000007105427357601002,139.6297486110134,383.06132828731177,adiabatic_compress
3008,1.8015535605335369,187.45255911737252,337.7058253090258,-0.000000000000008881784197001252,139.6297486110134,382.9533877225189,adiabatic_compress
3009,1.800977731826257,187.55246047138337,337.77780485818573,-0.000000000000008881784197001252,139.6297486110134,382.8453896316585,adiabatic_compress
3010,1.800401903118977,187.65244703925646,337.84982277441037,-0.000000000000008881784197001252,139.6297486110134,382.737333965662,adiabatic_compress
3011,1.7998260744116972,187.75251892096668,337.92187909043133,-0.000000000000007105427357601002,139.6297486110134,382.6292206754032,adiabatic_compress
3012,1.7992502457044173,187.85267621663817,337.99397383901857,-0.000000000000007105427357601002,139.6297486110134,382.5210497116983,adiabatic_compress
3013,1.7986744169971374,187.9529190265447,338.06610705298044,-0.000000000000007105427357601002,139.6297486110134,382.4128210253058,adiabatic_compress
3014,1.7980985882898575,188.0532474511099,338.138278765164,-0.000000000000007105427357601002,139.6297486110134,382.30453456692624,adiabatic_compress
3015,1.7975227595825776,188.1536615909077,338.21048900845483,-0.000000000000007105427357601002,139.6297486110134,382.1961902872024,adiabatic_compress
3016,1.7969469308752977,188.25416154666215,338.282737815777,-0.000000000000008881784197001252,139.6297486110134,382.0877881367189,adiabatic_compress
3017,1.7963711021680178,188.3547474192482,338.3550252200935,-0.000000000000008881784197001252,139.6297486110134,381.9793280660025,adiabatic_compress
3018,1.7957952734607379,188.45541930969176,338.42735125440595,-0.000000000000008881784197001252,139.6297486110134,381.8708100255215,adiabatic_compress
