step,V,P,T,S,Q,W,phase
499,3.238244408912304,92.64279100562617,300,0.4087928982008364,262.01630600529563,560.9801699328814,isothermal_cold
500,3.2274861218395055,92.95160030897826,300,0.40546510810816017,261.01962826443184,559.9834921920176,isothermal_cold
501,3.216727834766707,93.26247522639959,300,0.402126206842647,260.01962826443184,558.9834921920176,isothermal_cold
502,3.2059695476939085,93.57543655266268,300,0.3987761199573647,259.01628378282646,557.9801477104122,isothermal_cold
503,3.19521126062111,93.8905053626043,300,0.39541477225465904,258.0095723734305,556.9734363010162,isothermal_cold
504,3.1844529735483116,94.20770301585635,300,0.39204208777601934,256.99947136332946,555.9633352909152,isothermal_cold
505,3.173694686475513,94.52705116167282,300,0.38865798979177946,255.98595784981595,554.9498217774017,isothermal_cold
506,3.1629363994027146,94.84857174385539,300,0.38526240079064067,254.96900869727358,553.9328726248593,isothermal_cold
507,3.152178112329916,95.17228700577981,300,0.3818552424690278,253.94860053400828,552.912464461594,isothermal_cold
508,3.1414198252571177,95.49821949552563,300,0.378436435720241,252.92470974902534,551.8885736766111,isothermal_cold
509,3.1306615381843192,95.82639207111163,300,0.37500590062345296,251.89731248875137,550.8611764163371,isothermal_cold
510,3.119903251111521,96.1568279058396,300,0.37156355643247885,250.8663846536998,549.8302485812856,isothermal_cold
511,3.1091449640387223,96.48955049374909,300,0.3681093215643916,249.8319018950791,548.7957658226649,isothermal_cold
512,3.098386676965924,96.82458365518572,300,0.36464311358790624,248.7938396113421,547.7577035389278,isothermal_cold
513,3.0876283898931254,97.16195154248602,300,0.36116484921157976,247.75217294467544,546.7160368722612,isothermal_cold
514,3.076870102820327,97.50167864578144,300,0.3576744442718116,246.70687677742805,545.6707407050137,isothermal_cold
515,3.0661118157475284,97.84378979892453,300,0.35417181372061,245.657925728477,544.6217896560627,isothermal_cold
516,3.05535352867473,98.18831018554047,300,0.3506568716131646,244.60529414952964,543.5691580771153,isothermal_cold
517,3.0445952416019315,98.5352653452067,300,0.34712953109519695,243.54895612136062,542.5128200489463,isothermal_cold
518,3.033836954529133,98.88468117976417,300,0.3435897043900731,242.48888544998252,541.4527493775682,isothermal_cold
519,3.0230786674563346,99.23658395976334,300,0.34003730278570465,241.42505566274846,540.3889195903342,isothermal_cold
520,3.012320380383536,99.5910003310482,300,0.3364722366212085,240.35744000438547,539.3213039319712,isothermal_cold
521,3.0015620933107376,99.94795732148208,300,0.33289441527332464,239.28601143295688,538.2498753605427,isothermal_cold
522,2.990803806237939,100.30748234781835,300,0.32930374714259614,238.21074261575257,537.1746065433383,isothermal_cold
523,2.9800455191651407,100.66960322272023,300,0.3257001396392969,237.13160592510508,536.0954698526908,isothermal_cold
524,2.9692872320923422,101.03434816193298,300,0.32208349916910883,236.04857343413033,535.0124373617161,isothermal_cold
525,2.9585289450195438,101.40174579161274,300,0.3184537311185309,234.9616169123912,533.925480839977,isothermal_cold
526,2.9477706579467453,101.7718251558157,300,0.31481073984002883,233.8707078214821,532.8345717490679,isothermal_cold
527,2.937012370873947,102.14461572415203,300,0.3111544286369181,232.7758173105332,531.739681238119,isothermal_cold
528,2.9262540838011484,102.52014739960848,300,0.3074846997479561,231.6769162116321,530.6407801392179,isothermal_cold
529,2.91549579672835,102.89845052654431,300,0.3038014543316603,230.5739750351615,529.5378389627473,isothermal_cold
530,2.9047375096555514,103.27955589886484,300,0.3001045924503334,229.4669639650508,528.4308278926366,isothermal_cold
531,2.893979222582753,103.66349476837736,300,0.2963940130537974,228.3558528539397,527.3197167815255,isothermal_cold
532,2.8832209355099545,104.050298853334,300,0.2926696139628149,227.24061121825196,526.2044751458377,isothermal_cold
533,2.872462648437156,104.44000034716672,300,0.288931291852208,226.12120823317733,525.085072160763,isothermal_cold
534,2.8617043613643576,104.83263192741923,300,0.28517894223365836,224.99761272755936,523.961476655145,isothermal_cold
535,2.850946074291559,105.22822676488119,300,0.2814124594381813,223.86979317868716,522.8336571062729,isothermal_cold
536,2.8401877872187606,105.62681853292999,300,0.2776317365982752,222.73771770698903,521.7015816345747,isothermal_cold
537,2.829429500145962,106.02844141708562,300,0.2738366656297231,221.60135407062538,520.5652179982111,isothermal_cold
538,2.8186712130731637,106.43313012478443,300,0.2700271372130558,220.46066965997898,519.4245335875647,isothermal_cold
539,2.8079129260003652,106.84091989537747,300,0.26620304077465207,219.31563149204004,518.2794954196257,isothermal_cold
540,2.7971546389275668,107.2518465103597,300,0.26236426446748595,218.1662062046837,517.1300701322695,isothermal_cold
541,2.7863963518547683,107.665946303836,300,0.2585106951514966,217.01236005083754,515.9762239784233,isothermal_cold
542,2.77563806478197,108.08325617323072,300,0.2546422183735757,215.8540588925364,514.8179228201221,isothermal_cold
543,2.7648797777091714,108.50381359024718,300,0.25075871834717844,214.69126819486198,513.6551321224478,isothermal_cold
544,2.754121490636373,108.92765661208409,300,0.24686007793152065,213.5239530197647,512.4878169473504,isothermal_cold
545,2.7433632035635744,109.3548238929158,300,0.24294617861038503,212.3520780197647,511.31594194735044,isothermal_cold
546,2.732604916490776,109.78535469564382,300,0.23901690047049406,211.1756074315294,510.13947135911513,isothermal_cold
547,2.7218466294179775,110.21928890392701,300,0.23507212217947782,209.99450506932465,508.9583689969104,isothermal_cold
548,2.711088342345179,110.65666703449814,300,0.23111172096338173,208.8087343183365,507.77259824592227,isothermal_cold
549,2.7003300552723806,111.09753024977503,300,0.22713557258374095,207.6182581278603,506.58212205544606,isothermal_cold
550,2.689571768199582,111.54192037077415,300,0.22314355131420527,206.4230390043543,505.3869029319401,isothermal_cold
551,2.6788134811267836,111.98987989033549,300,0.21913552991666485,205.2230390043543,504.1869029319401,isothermal_cold
552,2.668055194053985,112.4414519866675,300,0.21511137961693905,204.01821972724585,502.9820836548317,isothermal_cold
553,2.6572969069811867,112.89668053722082,300,0.21107097007993403,202.808542307891,501.77240623547686,isothermal_cold
554,2.6465386199083882,113.35561013290058,300,0.20701416938432082,201.59396740910557,500.55783133669144,isothermal_cold
555,2.6357803328355898,113.8182860926267,300,0.202940843996684,200.37445521398362,499.33831914156946,isothermal_cold
556,2.6250220457627913,114.28475447825224,300,0.19885085874515873,199.14996541806525,498.1138293456511,isothermal_cold
557,2.614263758689993,114.75506210984999,300,0.1947440767925066,197.92045722134392,496.88432114892976,isothermal_cold
558,2.6035054716171944,115.2292565813783,300,0.1906203596086442,196.68588932010934,495.6497532476952,isothermal_cold
559,2.592747184544396,115.70738627673671,300,0.18647956694261225,195.44621989862173,494.41008382620754,isothermal_cold
560,2.5819888974715974,116.18950038622313,300,0.1823215567939478,194.20140662061343,493.16527054819926,isothermal_cold
561,2.571230610398799,116.67564892340398,300,0.1781461853834685,192.95140662061343,491.91527054819926,isothermal_cold
562,2.5604723233260005,117.16588274240989,300,0.1739533071234316,191.6961764950904,490.6600404226762,isothermal_cold
563,2.549714036253202,117.66025355566902,300,0.16974277458708897,190.43567229340974,489.3995362209955,isothermal_cold
564,2.5389557491804036,118.15881395209135,300,0.16551443847756708,189.1698495085996,488.13371343618536,isothermal_cold
565,2.528197462107605,118.66161741571727,300,0.1612681475961164,187.89866306792163,486.8625269955074,isothermal_cold
566,2.5174391750348066,119.16871834484428,300,0.15700374880965917,186.62206732324077,485.58593125082655,isothermal_cold
567,2.506680887962008,119.68017207164618,300,0.15272108701765674,185.34001604118947,484.3038799687753,isothermal_cold
568,2.4959226008892097,120.19603488229984,300,0.14842000511826647,184.0524623931208,483.0163263207066,isothermal_cold
569,2.4851643138164112,120.71636403763448,300,0.1441003439737507,182.75935894484493,481.7232228724307,isothermal_cold
570,2.4744060267436128,121.24121779431985,300,0.13976194237515216,181.46065764614363,480.4245215737294,isothermal_cold
571,2.4636477396708143,121.77065542660947,300,0.13540463700619654,180.15630982005666,479.12017374764247,isothermal_cold
572,2.452889452598016,122.30473724865601,300,0.13102826240639764,178.84626615193437,477.8101300795202,isothermal_cold
573,2.4421311655252174,122.84352463741662,300,0.12663265093335951,177.53047667825015,476.494340605836,isothermal_cold
574,2.431372878452419,123.38708005616625,300,0.12221763272424191,176.20889077516645,475.1727547027523,isothermal_cold
575,2.4206145913796204,123.93546707863811,300,0.11778303565637671,174.88145714684785,473.8453210744337,isothermal_cold
576,2.409856304306822,124.48875041381062,300,0.11332868530699614,173.5481238135145,472.51198774110037,isothermal_cold
577,2.3990980172340235,125.04699593136134,300,0.10885440491207454,172.20883809922879,471.17270202681465,isothermal_cold
578,2.388339730161225,125.61027068780892,300,0.10436001532423589,170.86354661940814,469.82741054699403,isothermal_cold
579,2.3775814430884266,126.17864295336463,300,0.09984533496970904,169.5121952680568,468.4760591956427,isothermal_cold
580,2.366823156015628,126.7521822395163,300,0.09531017980431855,168.15472920470836,467.1185931322943,isothermal_cold
581,2.3560648689428296,127.33095932736798,300,0.09075436326845754,166.791092841072,465.7549567686579,isothermal_cold
582,2.345306581870031,127.91504629675958,300,0.08617769624104454,165.42122982737334,464.38509375495926,isothermal_cold
583,2.3345482947972327,128.50451655619167,300,0.08157998699241631,164.0450830383825,463.00894696596845,isothermal_cold
584,2.3237900077244342,129.09944487358143,300,0.07696104113612101,162.6625945591198,461.62645848670576,isothermal_cold
585,2.3130317206516358,129.6999074078772,300,0.07232066157961903,161.27370567023092,460.23756959781684,isothermal_cold
586,2.3022734335788373,130.30598174155887,300,0.06765864847380776,159.8783568330216,458.8422207606075,isothermal_cold
587,2.291515146506039,130.91774691405445,300,0.06297479916138116,158.47648767414307,457.440351601729,isothermal_cold
588,2.2807568594332404,131.5352834561019,300,0.05826890812396712,157.0680369699177,456.03190089750365,isothermal_cold
589,2.269998572360442,132.15867342508815,300,0.053540766928021455,155.65294263029506,454.616806557881,isothermal_cold
590,2.2592402852876434,132.7880004413981,300,0.048790164169425054,154.23114168242776,453.19500561001365,isothermal_cold
591,2.248481998214845,133.42334972580673,300,0.04401688541676663,152.80257025385632,451.7664341814422,isothermal_cold
592,2.2377237111420465,134.06480813795005,300,0.03922071315327358,151.3671635552917,450.33102748287763,isothermal_cold
593,2.226965424069248,134.71246421591115,300,0.0344014267173236,149.924855862984,448.88871979056995,isothermal_cold
594,2.2162071369964496,135.3664082169593,300,0.029558802241536952,148.47558050066516,447.4394444282511,isothermal_cold
595,2.205448849923651,136.02673215948104,300,0.02469261259036415,147.01926982105348,445.98313374863943,isothermal_cold
596,2.1946905628508526,136.69352986614518,300,0.019802627296170883,145.55585518690714,444.51971911449306,isothermal_cold
597,2.183932275778054,137.36689700834296,300,0.01488861249374196,144.08526695161302,443.0491308791989,isothermal_cold
598,2.1731739887052557,138.04693115194863,300,0.009950330853159883,142.60743443929775,441.57129836688364,isothermal_cold
599,2.162415701632457,138.73373180444588,300,0.004987541511031424,141.12228592444626,440.0861498520321,isothermal_cold
600,2.1516574145596588,139.42740046346813,300,-0.000000000000008881784197001252,139.6297486110134,438.5936125385993,isothermal_cold
601,2.1458991274868606,140.05152184405128,300.53643852835665,-0.000000000000008881784197001252,139.6297486110134,437.78715567083896,adiabatic_compress
602,2.1401408404140625,140.68012528593158,301.0752815589892,-0.000000000000008881784197001252,139.6297486110134,436.97707912400534,adiabatic_compress
603,2.1343825533412644,141.3132551663388,301.6165463828958,-0.000000000000008881784197001252,139.6297486110134,436.16335683356596,adiabatic_compress
604,2.1286242662684662,141.95095642323042,302.16025046250587,-0.000000000000008881784197001252,139.6297486110134,435.3459624762227,adiabatic_compress
605,2.122865979195668,142.59327456391836,302.7064114338493,-0.000000000000007105427357601002,139.6297486110134,434.52486946663333,adiabatic_compress
606,2.11710769212287,143.24025567385218,303.255047108759,-0.000000000000008881784197001252,139.6297486110134,433.70005095408226,adiabatic_compress
607,2.111349405050072,143.8919464255621,303.8061754771074,-0.000000000000007105427357601002,139.6297486110134,432.87147981910016,adiabatic_compress
608,2.1055911179772737,144.54839408776533,304.35981470907734,-0.000000000000007105427357601002,139.6297486110134,432.03912867003083,adiabatic_compress
609,2.0998328309044756,145.20964653463886,304.915983157469,-0.000000000000008881784197001252,139.6297486110134,431.20296983954483,adiabatic_compress
610,2.0940745438316775,145.87575225526254,305.4746993600417,-0.000000000000008881784197001252,139.6297486110134,430.36297538109864,adiabatic_compress
611,2.0883162567588793,146.54676036323588,306.03598204189325,-0.000000000000007105427357601002,139.6297486110134,429.51911706533855,adiabatic_compress
612,2.082557969686081,147.2227206064721,306.59985011787575,-0.000000000000008881784197001252,139.6297486110134,428.6713663764481,adiabatic_compress
613,2.076799682613283,147.90368337717385,307.16632269505016,-0.000000000000008881784197001252,139.6297486110134,427.81969450843803,adiabatic_compress
614,2.071041395540485,148.58969972199333,307.73541907517864,-0.000000000000007105427357601002,139.6297486110134,426.9640723613779,adiabatic_compress
615,2.065283108467687,149.28082135238205,308.307158757257,-0.000000000000008881784197001252,139.6297486110134,426.10447053756775,adiabatic_compress
616,2.0595248213948887,149.9771006551334,308.88156144008684,-0.000000000000007105427357601002,139.6297486110134,425.2408593376495,adiabatic_compress
617,2.0537665343220906,150.6785907031225,309.45864702488865,-0.000000000000007105427357601002,139.6297486110134,424.37320875665625,adiabatic_compress
618,2.0480082472492924,151.38534526624744,310.0384356179564,-0.000000000000008881784197001252,139.6297486110134,423.5014884799985,adiabatic_compress
619,2.0422499601764943,152.09741882257669,310.6209475333548,-0.000000000000007105427357601002,139.6297486110134,422.62566787938647,adiabatic_compress
620,2.036491673103696,152.81486656970654,311.20620329565975,-0.000000000000008881784197001252,139.6297486110134,421.7457160086867,adiabatic_compress
621,2.030733386030898,153.53774443633344,311.7942236427421,-0.000000000000008881784197001252,139.6297486110134,420.86160159971234,adiabatic_compress
622,2.0249750989581,154.26610909404624,312.38502952859733,-0.000000000000008881784197001252,139.6297486110134,419.9732930579452,adiabatic_compress
623,2.0192168118853018,155.0000179693425,312.9786421262203,-0.000000000000007105427357601002,139.6297486110134,419.0807584581889,adiabatic_compress
624,2.0134585248125036,155.73952925587426,313.57508283052636,-0.000000000000008881784197001252,139.6297486110134,418.18396554015106,adiabatic_compress
625,2.0077002377397055,156.48470192692818,314.1743732613207,-0.000000000000008881784197001252,139.6297486110134,417.28288170395456,adiabatic_compress
626,2.0019419506669074,157.23559574814522,314.77653526631514,-0.000000000000007105427357601002,139.6297486110134,416.3774740055743,adiabatic_compress
627,1.996183663594109,157.99227129048518,315.38159092419505,-0.000000000000007105427357601002,139.6297486110134,415.46770915220026,adiabatic_compress
628,1.9904253765213107,158.75478994344135,315.98956254773583,-0.000000000000008881784197001252,139.6297486110134,414.55355349752415,adiabatic_compress
629,1.9846670894485123,159.52321392851138,316.60047268697105,-0.000000000000007105427357601002,139.6297486110134,413.63497303694834,adiabatic_compress
630,1.978908802375714,160.2976063129294,317.2143441324128,-0.000000000000008881784197001252,139.6297486110134,412.7119334027161,adiabatic_compress
631,1.9731505153029156,161.07803102366566,317.8311999183249,-0.000000000000007105427357601002,139.6297486110134,411.78439985896074,adiabatic_compress
632,1.9673922282301173,161.86455286169962,318.4510633260508,-0.000000000000007105427357601002,139.6297486110134,410.85233729667294,adiabatic_compress
633,1.961633941157319,162.65723751657262,319.0739578873965,-0.000000000000007105427357601002,139.6297486110134,409.9157102285842,adiabatic_compress
634,1.9558756540845206,163.45615158122652,319.69990738806996,-0.000000000000008881784197001252,139.6297486110134,408.9744827839647,adiabatic_compress
635,1.9501173670117222,164.26136256713457,320.3289358711783,-0.000000000000007105427357601002,139.6297486110134,408.02861870333413,adiabatic_compress
636,1.9443590799389239,165.07293891973146,320.96106764078326,-0.000000000000007105427357601002,139.6297486110134,407.07808133308384,adiabatic_compress
637,1.9386007928661255,165.89095003414928,321.5963272655166,-0.000000000000007105427357601002,139.6297486110134,406.12283362000795,adiabatic_compress
638,1.9328425057933272,166.71546627126605,322.2347395822568,-0.000000000000008881784197001252,139.6297486110134,405.1628381057426,adiabatic_compress
639,1.9270842187205288,167.54655897407446,322.87632969986726,-0.000000000000008881784197001252,139.6297486110134,404.1980569211103,adiabatic_compress
640,1.9213259316477305,168.38430048437812,323.52112300299916,-0.000000000000008881784197001252,139.6297486110134,403.22845178036897,adiabatic_compress
641,1.9155676445749321,169.2287641598224,324.16914515595766,-0.000000000000008881784197001252,139.6297486110134,402.25398397536185,adiabatic_compress
642,1.9098093575021338,170.08002439126818,324.82042210663514,-0.000000000000007105427357601002,139.6297486110134,401.2746143695684,adiabatic_compress
643,1.9040510704293354,170.93815662051628,325.4749800905114,-0.000000000000007105427357601002,139.6297486110134,400.2903033920525,adiabatic_compress
644,1.898292783356537,171.8032373583904,326.1328456347227,-0.000000000000007105427357601002,139.6297486110134,399.3010110313068,adiabatic_compress
645,1.8925344962837387,172.67534420318762,326.7940455622009,-0.000000000000007105427357601002,139.6297486110134,398.3066968289906,adiabatic_compress
646,1.8867762092109404,173.55455585950432,327.45860699588394,-0.000000000000008881784197001252,139.6297486110134,397.30731987355955,adiabatic_compress
647,1.881017922138142,174.44095215744693,328.12655736299985,-0.000000000000008881784197001252,139.6297486110134,396.3028387937847,adiabatic_compress
648,1.8752596350653437,175.33461407223626,328.79792439942463,-0.000000000000008881784197001252,139.6297486110134,395.29321175215847,adiabatic_compress
649,1.8695013479925453,176.23562374421476,329.47273615411655,-0.000000000000008881784197001252,139.6297486110134,394.2783964381856,adiabatic_compress
650,1.863743060919747,177.14406449926648,330.151020993628,-0.000000000000008881784197001252,139.6297486110134,393.25835006155654,adiabatic_compress
651,1.8579847738469486,178.06002086965907,330.83280760669646,-0.000000000000007105427357601002,139.6297486110134,392.2330293452006,adiabatic_compress
652,1.8522264867741502,178.98357861531844,331.5181250089162,-0.000000000000007105427357601002,139.6297486110134,391.2023905182168,adiabatic_compress
653,1.846468199701352,179.91482474554618,332.2070025474929,-0.000000000000008881784197001252,139.6297486110134,390.16638930867975,adiabatic_compress
654,1.8407099126285535,180.8538475411902,332.89946990608195,-0.000000000000010658141036401503,139.6297486110134,389.1249809363175,adiabatic_compress
655,1.8349516255557552,181.80073657727982,333.59555710971324,-0.000000000000007105427357601002,139.6297486110134,388.0781201050593,adiabatic_compress
656,1.8291933384829568,182.75558274613635,334.2952945298034,-0.000000000000008881784197001252,139.6297486110134,387.0257609954505,adiabatic_compress
657,1.8234350514101585,183.7184782809707,334.9987128892579,-0.000000000000008881784197001252,139.6297486110134,385.96785725693104,adiabatic_compress
658,1.8176767643373601,184.68951677998,335.70584326766465,-0.000000000000008881784197001252,139.6297486110134,384.9043619999755,adiabatic_compress
659,1.8119184772645618,185.66879323095515,336.416717106581,-0.000000000000008881784197001252,139.6297486110134,383.83522778809163,adiabatic_compress
660,1.8061601901917634,186.65640403641186,337.1313662149163,-0.000000000000008881784197001252,139.6297486110134,382.76040662967375,adiabatic_compress
661,1.800401903118965,187.65244703925856,337.8498227744119,-0.000000000000007105427357601002,139.6297486110134,381.67984996970864,adiabatic_compress
662,1.7946436160461667,188.65702154901325,338.57211934522076,-0.000000000000008881784197001252,139.6297486110134,380.5935086813303,adiabatic_compress
663,1.7888853289733684,189.67022836858428,339.2982888715888,-0.000000000000008881784197001252,139.6297486110134,379.5013330572208,adiabatic_compress
664,1.78312704190057,190.69216982162766,340.0283646876401,-0.000000000000008881784197001252,139.6297486110134,378.4032728008531,adiabatic_compress
665,1.7773687548277717,191.7229497804964,340.7623805232683,-0.000000000000007105427357601002,139.6297486110134,377.2992770175733,adiabatic_compress
666,1.7716104677549733,192.76267369479575,341.5003705101364,-0.000000000000007105427357601002,139.6297486110134,376.1892942055185,adiabatic_compress
667,1.765852180682175,193.8114486205602,342.2423691877876,-0.000000000000008881784197001252,139.6297486110134,375.0732722463664,adiabatic_compress
668,1.7600938936093766,194.86938325006736,342.9884115098689,-0.000000000000008881784197001252,139.6297486110134,373.95115839591335,adiabatic_compress
669,1.7543356065365783,195.9365879423048,343.7385328504709,-0.000000000000007105427357601002,139.6297486110134,372.822899274477,adiabatic_compress
670,1.74857731946378,197.01317475410684,344.4927690105854,-0.000000000000008881784197001252,139.6297486110134,371.6884408571195,adiabatic_compress
671,1.7428190323909816,198.0992574719778,345.2511562246843,-0.000000000000007105427357601002,139.6297486110134,370.54772846368763,adiabatic_compress
672,1.7370607453181832,199.1949516446191,346.0137311674215,-0.000000000000008881784197001252,139.6297486110134,369.40070674866575,adiabatic_compress
673,1.7313024582453849,200.3003746161786,346.7805309604615,-0.000000000000008881784197001252,139.6297486110134,368.2473196908368,adiabatic_compress
674,1.7255441711725865,201.4156455602406,347.5515931794368,-0.000000000000007105427357601002,139.6297486110134,367.08751058274794,adiabatic_compress
675,1.7197858840997882,202.540885514575,348.32695586103733,-0.000000000000008881784197001252,139.6297486110134,365.92122201997626,adiabatic_compress
676,1.7140275970269898,203.67621741666602,349.1066575102348,-0.000000000000007105427357601002,139.6297486110134,364.7483958901894,adiabatic_compress
677,1.7082693099541915,204.82176614003978,349.89073710764455,-0.000000000000008881784197001252,139.6297486110134,363.5689733619975,adiabatic_compress
678,1.702511022881393,205.97765853141243,350.6792341170293,-0.000000000000008881784197001252,139.6297486110134,362.3828948735908,adiabatic_compress
679,1.6967527358085948,207.1440234486792,351.47218849294615,-0.000000000000008881784197001252,139.6297486110134,361.1901001211589,adiabatic_compress
680,1.6909944487357964,208.3209917997673,352.26964068854187,-0.000000000000007105427357601002,139.6297486110134,359.9905280470858,adiabatic_compress
681,1.685236161662998,209.5086965823744,353.0716316634983,-0.000000000000008881784197001252,139.6297486110134,358.78411682791665,adiabatic_compress
682,1.6794778745901997,210.70727292461694,353.8782028921328,-0.000000000000008881784197001252,139.6297486110134,357.57080386209026,adiabatic_compress
683,1.6737195875174014,211.9168581266114,354.6893963716557,-0.000000000000007105427357601002,139.6297486110134,356.35052575743174,adiabatic_compress
684,1.667961300444603,213.13759170301404,355.5052546305901,-0.000000000000007105427357601002,139.6297486110134,355.1232183184009,adiabatic_compress
685,1.6622030133718046,214.3696154265438,356.32582073735597,-0.000000000000008881784197001252,139.6297486110134,353.8888165330895,adiabatic_compress
686,1.6564447262990063,215.61307337251554,357.1511383090241,-0.000000000000007105427357601002,139.6297486110134,352.6472545599622,adiabatic_compress
687,1.650686439226208,216.86811196440976,357.98125152024215,-0.000000000000008881784197001252,139.6297486110134,351.3984657143354,adiabatic_compress
688,1.6449281521534096,218.1348800205071,358.8162051123384,-0.000000000000007105427357601002,139.6297486110134,350.1423824545869,adiabatic_compress
689,1.6391698650806112,219.4135288016163,359.6560444026062,-0.000000000000008881784197001252,139.6297486110134,348.8789363680915,adiabatic_compress
690,1.633411578007813,220.70421205992545,360.5008152937738,-0.000000000000008881784197001252,139.6297486110134,347.6080581568747,adiabatic_compress
691,1.6276532909350145,222.0070860890063,361.3505642836642,-0.000000000000007105427357601002,139.6297486110134,346.32967762297875,adiabatic_compress
692,1.6218950038622162,223.32230977500384,362.2053384750489,-0.000000000000008881784197001252,139.6297486110134,345.0437236535339,adiabatic_compress
693,1.6161367167894178,224.65004464904308,363.0651855857006,-0.000000000000007105427357601002,139.6297486110134,343.75012420552775,adiabatic_compress
694,1.6103784297166195,225.99045494088668,363.93015395864956,-0.000000000000007105427357601002,139.6297486110134,342.44880629026585,adiabatic_compress
695,1.6046201426438211,227.34370763387787,364.8002925726483,-0.000000000000007105427357601002,139.6297486110134,341.13969595751564,adiabatic_compress
696,1.5988618555710228,228.70997252120395,365.6756510528498,-0.000000000000007105427357601002,139.6297486110134,339.82271827932675,adiabatic_compress
697,1.5931035684982244,230.08942226351732,366.55627968170427,-0.000000000000008881784197001252,139.6297486110134,338.4977973335191,adiabatic_compress
698,1.587345281425426,231.48223244795156,367.44222941007956,-0.000000000000007105427357601002,139.6297486110134,337.16485618683157,adiabatic_compress
699,1.5815869943526277,232.8885816485719,368.3335518686113,-0.000000000000008881784197001252,139.6297486110134,335.82381687772227,adiabatic_compress
700,1.5758287072798294,234.30865148829997,369.2302993792878,-0.000000000000008881784197001252,139.6297486110134,334.4746003988124,adiabatic_compress
701,1.570070420207031,235.74262670235458,370.1325249672751,-0.000000000000008881784197001252,139.6297486110134,333.1171266789647,adiabatic_compress
702,1.5643121331342327,237.19069520325087,371.040282372989,-0.000000000000007105427357601002,139.6297486110134,331.7513145649878,adiabatic_compress
703,1.5585538460614343,238.65304814740307,371.9536260644197,-0.000000000000007105427357601002,139.6297486110134,330.3770818029567,adiabatic_compress
704,1.552795558988636,240.12988000337532,372.87261124971525,-0.000000000000008881784197001252,139.6297486110134,328.99434501914067,adiabatic_compress
705,1.5470372719158376,241.62138862182834,373.7972938900297,-0.000000000000008881784197001252,139.6297486110134,327.603019700528,adiabatic_compress
706,1.5412789848430393,243.12777530721056,374.727730712644,-0.000000000000008881784197001252,139.6297486110134,326.20302017493833,adiabatic_compress
707,1.535520697770241,244.64924489124346,375.6639792243647,-0.000000000000008881784197001252,139.6297486110134,324.7942595907112,adiabatic_compress
708,1.5297624106974426,246.18600580825373,376.6060977252088,-0.000000000000007105427357601002,139.6297486110134,323.3766498959617,adiabatic_compress
709,1.5240041236246442,247.73827017240492,377.5541453223813,-0.000000000000007105427357601002,139.6297486110134,321.95010181739053,adiabatic_compress
710,1.5182458365518459,249.30625385688487,378.50818194455303,-0.000000000000008881784197001252,139.6297486110134,320.51452483863864,adiabatic_compress
711,1.5124875494790475,250.89017657510482,379.46826835644583,-0.000000000000007105427357601002,139.6297486110134,319.06982717817414,adiabatic_compress
712,1.5067292624062492,252.4902619639707,380.4344661737342,-0.000000000000007105427357601002,139.6297486110134,317.6159157666996,adiabatic_compress
713,1.5009709753334508,254.1067376692863,381.40683787827,-0.000000000000007105427357601002,139.6297486110134,316.1526962240676,adiabatic_compress
714,1.4952126882606525,255.73983543335237,382.38544683363966,-0.000000000000008881784197001252,139.6297486110134,314.68007283569216,adiabatic_compress
715,1.489454401187854,257.3897911848259,383.3703573010617,-0.000000000000008881784197001252,139.6297486110134,313.19794852844234,adiabatic_compress
716,1.4836961141150558,259.05684513090773,384.36163445563363,-0.000000000000008881784197001252,139.6297486110134,311.7062248460051,adiabatic_compress
717,1.4779378270422574,260.74124185192767,385.3593444029377,-0.000000000000008881784197001252,139.6297486110134,310.20480192370377,adiabatic_compress
718,1.472179539969459,262.4432303983992,386.36355419601404,-0.000000000000007105427357601002,139.6297486110134,308.6935784627572,adiabatic_compress
719,1.4664212528966607,264.16306439061816,387.3743318527115,-0.000000000000007105427357601002,139.6297486110134,307.1724517039659,adiabatic_compress
720,1.4606629658238623,265.90100212088265,388.3917463734256,-0.000000000000008881784197001252,139.6297486110134,305.64131740080916,adiabatic_compress
721,1.454904678751064,267.6573066584135,389.4158677592342,-0.000000000000010658141036401503,139.6297486110134,304.100069791938,adiabatic_compress
722,1.4491463916782656,269.432245957058,390.4467670304416,-0.000000000000008881784197001252,139.6297486110134,302.5486015730485,adiabatic_compress
723,1.4433881046054673,271.2260929658613,391.4845162455408,-0.000000000000007105427357601002,139.6297486110134,300.9868038681176,adiabatic_compress
724,1.437629817532669,273.03912574259516,392.5291885206065,-0.000000000000008881784197001252,139.6297486110134,299.41456619998587,adiabatic_compress
725,1.4318715304598706,274.8716275703339,393.5808580491296,-0.000000000000008881784197001252,139.6297486110134,297.8317764602686,adiabatic_compress
726,1.4261132433870722,276.72388707717283,394.63960012230484,-0.000000000000008881784197001252,139.6297486110134,296.2383208785776,adiabatic_compress
727,1.4203549563142739,278.59619835918653,395.70549114978513,-0.000000000000007105427357601002,139.6297486110134,294.63408399103514,adiabatic_compress
728,1.4145966692414755,280.4888611067286,396.7786086809131,-0.000000000000008881784197001252,139.6297486110134,293.0189486080603,adiabatic_compress
729,1.4088383821686772,282.4021807341774,397.8590314264449,-0.000000000000008881784197001252,139.6297486110134,291.39279578140867,adiabatic_compress
730,1.4030800950958788,284.336468513237,398.9468392807789,-0.000000000000008881784197001252,139.6297486110134,289.7555047704438,adiabatic_compress
